27731652	4178163581	Oakland, CA
15148814	4158905787	Oakland, CA
58141654	4351388471	Oakland, CA
46932792	4175377780	Oakland, CA
18625707	3873441667	Oakland, CA
19677312	3996301753	Oakland, CA
45905418	3249210771	Oakland, CA
74608453	4160129645	Oakland, CA
14294390	3090369637	Oakland, California
24978333	4301792211	Oakland, CA
74266750	4318060060	Oakland, CA
17646904	3707813271	Oakland, CA
50155282	4108626493	Oakland, CA
37722131	4010735907	Oakland, CA
18148793	3059552168	Oakland, CA
47254229	4105355095	Oakland, CA
15672542	4177309882	Oakland, CA
15607662	4309052625	Oakland, CA
31337227	4051085761	Oakland, CA
15616690	4090814946	Oakland, CA
21915443	3648744496	Oakland, CA
31364170	4022327676	Oakland, CA
18787771	4073341658	Oakland, CA
69123004	4016264408	Oakland, CA
51321523	3986979375	Oakland, CA
15703434	4134222667	Oakland, CA
